ID,Age,Year_Birth,Education,Marital_Status,Income,TotalChildren,Dt_Customer,Recency,TotalSpent,TotalAcceptedCmp,Response,Complain,Country,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,AcceptedCmp1,AcceptedCmp2,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth
9481,49,1976,Graduation,Married,17148.0,1,2014-01-28,80,68,0,0,0,CA,9,9,11,13,10,16,0,0,0,0,0,4,3,1,3,8
9907,56,1969,Master,Together,66476.0,1,2013-12-04,80,1013,0,0,0,GER,742,28,152,25,9,57,0,0,0,0,0,2,6,8,10,4
5454,46,1979,Master,Married,45057.0,1,2013-12-01,80,50,0,0,0,US,37,0,7,3,0,3,0,0,0,0,0,1,2,0,3,5
3798,57,1968,Graduation,Married,41120.0,2,2013-11-06,80,81,0,0,0,SP,24,2,23,0,8,24,0,0,0,0,0,3,2,1,3,6
7281,66,1959,PhD,Single,,0,2013-11-05,80,186,0,0,0,AUS,81,11,50,3,2,39,0,0,0,0,0,1,1,3,4,2
4259,39,1986,Master,Single,19485.0,2,2013-09-24,80,10,0,0,0,IND,6,0,4,0,0,0,0,0,0,0,0,1,1,0,2,7
2549,42,1983,PhD,Together,21840.0,1,2013-07-21,80,27,0,0,0,SP,17,0,9,0,0,1,0,0,0,0,0,1,1,0,3,9
6437,40,1985,2n Cycle,Single,41473.0,1,2013-06-19,80,76,0,0,0,SP,21,8,20,15,3,9,0,0,0,0,0,1,2,0,3,7
2488,69,1956,2n Cycle,Divorced,31395.0,2,2013-03-23,80,64,0,0,0,SP,23,1,25,0,8,7,0,0,0,0,0,4,2,1,3,6
3945,78,1947,PhD,Widow,68117.0,1,2013-03-10,80,930,1,1,0,SP,618,44,215,0,17,36,0,0,1,0,0,2,11,8,4,6
702,50,1975,2n Cycle,Widow,47682.0,1,2013-02-15,80,521,0,0,0,SP,162,61,83,97,57,61,0,0,0,0,0,4,4,3,8,5
9010,53,1972,Master,Married,83151.0,0,2013-02-10,80,2346,3,1,0,SP,968,147,842,137,42,210,1,0,1,0,1,1,5,7,10,2
9710,56,1969,PhD,Divorced,58086.0,1,2013-01-20,80,792,0,0,0,SP,708,7,62,0,0,15,0,0,0,0,0,2,11,3,7,8
1509,67,1958,PhD,Together,84460.0,0,2013-01-04,80,523,4,1,0,SP,152,27,103,106,54,81,1,1,0,1,1,0,9,9,4,5
9120,63,1962,Graduation,Single,66565.0,1,2012-12-05,80,1065,0,0,0,SP,747,10,161,65,40,42,0,0,0,0,0,4,4,2,9,8
5252,56,1969,Graduation,Divorced,23910.0,1,2012-10-26,80,67,0,0,0,SP,16,12,18,7,1,13,0,0,0,0,0,1,2,0,3,7
5959,57,1968,Graduation,Single,35893.0,2,2012-10-15,80,199,0,0,0,IND,158,0,23,0,0,18,0,0,0,0,0,6,3,1,5,8
7441,52,1973,Graduation,Divorced,71128.0,1,2012-10-06,80,1615,0,0,0,US,958,159,447,20,0,31,0,0,0,0,0,3,2,10,12,7
4271,36,1989,2n Cycle,Together,38683.0,1,2012-10-04,80,341,0,0,0,IND,46,35,69,84,41,66,0,0,0,0,0,6,4,1,6,7
4095,54,1971,Graduation,Married,37150.0,1,2012-09-11,80,467,0,0,0,US,167,37,64,49,34,116,0,0,0,0,0,8,4,3,6,7
8852,49,1976,Graduation,Married,61064.0,1,2012-08-31,80,1080,0,0,0,SP,387,126,342,0,45,180,0,0,0,0,0,5,8,4,11,6
7698,49,1976,PhD,Married,51650.0,1,2014-05-11,81,191,0,0,0,IND,152,3,22,2,5,7,0,0,0,0,0,1,4,1,4,5
4174,69,1956,Master,Together,55249.0,1,2014-04-17,81,130,0,0,0,SP,97,1,19,2,0,11,0,0,0,0,0,1,2,1,4,3
3182,52,1973,PhD,Single,46854.0,2,2014-03-31,81,263,1,1,0,IND,96,1,79,7,1,79,0,0,1,0,0,6,5,1,3,8
193,29,1996,Basic,Married,14421.0,0,2014-02-17,81,16,1,0,0,SP,0,0,2,3,3,8,0,0,1,0,0,1,1,0,2,5
5229,56,1969,PhD,Together,54132.0,1,2014-02-16,81,42,0,0,0,GER,30,1,8,0,0,3,0,0,0,0,0,1,1,0,3,7
5555,50,1975,Graduation,Divorced,153924.0,0,2014-02-07,81,6,0,0,0,SP,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
7732,47,1978,Graduation,Married,64813.0,1,2014-01-02,81,745,0,0,0,SP,293,0,124,179,97,52,0,0,0,0,0,1,7,2,10,5
310,55,1970,Master,Married,61872.0,1,2013-12-13,81,573,0,0,0,CA,330,5,159,36,27,16,0,0,0,0,0,4,4,4,9,4
6261,46,1979,Graduation,Married,58025.0,1,2013-11-26,81,470,0,0,0,IND,270,31,88,11,48,22,0,0,0,0,0,3,3,2,10,4
6274,77,1948,Master,Married,83790.0,0,2013-11-15,81,1615,2,0,0,SA,1076,16,417,42,48,16,0,0,0,1,1,1,8,10,6,3
1655,46,1979,Graduation,Together,34350.0,1,2013-10-19,81,48,0,0,0,AUS,16,3,15,2,1,11,0,0,0,0,0,1,1,0,3,7
2740,67,1958,PhD,Widow,33438.0,2,2013-09-22,81,90,0,0,0,SP,62,1,16,3,2,6,0,0,0,0,0,4,2,1,4,5
4328,39,1986,2n Cycle,Married,21955.0,1,2013-09-07,81,55,0,0,0,SP,5,1,7,17,14,11,0,0,0,0,0,2,2,1,3,6
17,54,1971,PhD,Married,60491.0,1,2013-09-06,81,1028,0,0,0,SP,637,47,237,12,19,76,0,0,0,0,0,4,6,11,7,5
9153,61,1964,PhD,Married,59304.0,1,2013-07-29,81,1048,0,0,0,SP,418,61,428,80,51,10,0,0,0,0,0,3,7,8,10,5
520,51,1974,Graduation,Married,34421.0,1,2013-07-01,81,30,0,0,0,SP,3,3,7,6,2,9,0,0,0,0,0,1,1,0,2,7
8372,51,1974,Graduation,Married,34421.0,1,2013-07-01,81,30,0,0,0,SA,3,3,7,6,2,9,0,0,0,0,0,1,1,0,2,7
73,72,1953,PhD,Single,51411.0,3,2013-05-26,81,18,0,0,0,IND,14,0,3,0,0,1,0,0,0,0,0,1,0,0,3,5
2002,67,1958,Graduation,Divorced,71964.0,0,2013-05-20,81,1870,0,0,0,SP,587,51,932,180,34,86,0,0,0,0,0,1,5,6,5,3
6059,72,1953,PhD,Together,64504.0,3,2013-03-04,81,1314,0,1,0,SP,986,36,168,16,0,108,0,0,0,0,0,7,11,3,4,7
11166,64,1961,Graduation,Married,49678.0,1,2013-02-02,81,315,0,0,0,SP,229,5,56,3,2,20,0,0,0,0,0,2,6,2,4,7
6257,49,1976,Master,Single,60482.0,1,2013-01-23,81,507,0,0,0,SA,255,43,134,37,14,24,0,0,0,0,0,1,7,2,7,7
9224,53,1972,PhD,Single,55260.0,1,2012-12-12,81,1139,0,0,0,SA,825,8,53,11,0,242,0,0,0,0,0,2,8,10,5,6
8732,56,1969,Master,Widow,67369.0,1,2012-11-17,81,1461,2,1,0,SP,1298,0,70,37,14,42,0,0,0,1,1,4,7,4,10,4
955,63,1962,Master,Together,47175.0,2,2012-10-28,81,240,1,1,0,SA,167,2,44,6,2,19,0,0,1,0,0,7,4,2,4,8
4910,58,1967,Graduation,Divorced,68743.0,0,2012-08-30,81,2074,0,0,0,US,1132,134,384,175,134,115,0,0,0,0,0,1,11,5,13,7
564,44,1981,PhD,Together,56937.0,1,2012-08-04,81,906,1,1,0,SP,746,8,125,11,8,8,0,0,0,1,0,7,8,6,9,6
8931,39,1986,Graduation,Together,83033.0,1,2014-05-18,82,1761,1,0,0,SA,812,99,431,237,149,33,1,0,0,0,0,1,11,4,10,5
1998,49,1976,Graduation,Single,37697.0,1,2014-02-07,82,84,0,0,0,IND,34,6,21,11,4,8,0,0,0,0,0,1,2,1,3,6
1250,49,1976,Graduation,Single,37697.0,1,2014-02-07,82,84,0,0,0,SP,34,6,21,11,4,8,0,0,0,0,0,1,2,1,3,6
8397,74,1951,Graduation,Married,44689.0,2,2014-01-10,82,34,1,0,0,SP,18,0,5,0,0,11,0,0,1,0,0,2,1,1,2,7
9672,55,1970,2n Cycle,Married,23162.0,2,2013-12-21,82,65,0,0,0,CA,8,3,9,19,4,22,0,0,0,0,0,3,1,1,3,6
2125,66,1959,Graduation,Divorced,63033.0,0,2013-11-15,82,1102,0,0,0,US,194,61,480,225,112,30,0,0,0,0,0,1,3,4,8,2
5975,58,1967,PhD,Single,40304.0,1,2013-09-30,82,57,0,0,0,CA,37,0,17,0,0,3,0,0,0,0,0,1,2,0,3,7
983,41,1984,Graduation,Married,40059.0,1,2013-09-28,82,414,1,0,0,US,110,29,92,28,10,145,0,0,1,0,0,1,6,2,3,8
9938,71,1954,Graduation,Married,80067.0,0,2013-09-19,82,1600,1,0,0,IND,519,17,813,27,173,51,0,0,0,0,1,1,4,6,6,2
4385,44,1981,PhD,Single,36038.0,1,2013-05-31,82,47,0,0,0,SP,23,0,15,0,2,7,0,0,0,0,0,2,3,0,3,6
1612,44,1981,PhD,Single,,1,2013-05-31,82,47,0,0,0,AUS,23,0,15,0,2,7,0,0,0,0,0,2,3,0,3,6
803,57,1968,Graduation,Together,40521.0,2,2013-04-05,82,21,0,0,0,SP,12,0,5,0,0,4,0,0,0,0,0,1,0,1,2,5
10675,69,1956,PhD,Married,66334.0,1,2013-04-03,82,1161,0,1,0,SP,909,11,218,0,0,23,0,0,0,0,0,2,9,3,5,5
7004,41,1984,Graduation,Single,11012.0,1,2013-03-16,82,84,1,0,0,IND,24,3,26,7,1,23,0,0,1,0,0,3,3,1,2,9
4432,49,1976,Graduation,Divorced,31615.0,1,2013-03-16,82,51,0,0,0,SP,2,3,20,6,11,9,0,0,0,0,0,2,2,0,3,7
5079,54,1971,Graduation,Married,,2,2013-03-03,82,97,0,0,0,AUS,71,1,16,0,0,9,0,0,0,0,0,4,2,1,3,8
4475,76,1949,PhD,Married,69098.0,0,2013-02-16,82,2440,0,0,0,SP,1315,22,780,145,0,178,0,0,0,0,0,1,7,8,9,5
10868,74,1951,Graduation,Widow,70792.0,0,2013-02-06,82,1272,0,0,0,SP,344,45,654,104,11,114,0,0,0,0,0,2,3,4,10,3
6742,46,1979,Graduation,Married,17688.0,1,2013-01-13,82,11,0,0,1,SP,2,2,1,3,1,2,0,0,0,0,0,1,1,0,2,8
5692,36,1989,Basic,Married,25443.0,1,2012-12-22,82,32,0,0,0,SA,1,4,3,8,9,7,0,0,0,0,0,1,1,0,3,8
339,53,1972,PhD,Married,57091.0,1,2012-11-23,82,496,1,1,0,SP,462,0,24,6,0,4,0,0,0,1,0,2,9,2,5,7
10398,44,1981,2n Cycle,Single,24336.0,1,2012-08-27,82,31,0,0,0,SP,1,6,2,8,2,12,0,0,0,0,0,1,1,0,2,7
8017,44,1981,2n Cycle,Married,51111.0,2,2014-06-19,83,55,0,0,0,SA,22,0,19,6,5,3,0,0,0,0,0,2,2,0,3,6
3722,53,1972,Graduation,Single,44503.0,2,2014-04-16,83,48,0,0,0,SP,31,1,8,0,0,8,0,0,0,0,0,2,2,0,3,6
7326,54,1971,Master,Married,56850.0,1,2014-03-23,83,63,0,0,0,CA,34,1,19,2,7,0,0,0,0,0,0,1,1,1,3,2
2416,56,1969,PhD,Single,66582.0,0,2014-03-03,83,1288,0,0,0,SP,789,25,420,16,38,0,0,0,0,0,0,1,2,8,9,1
1878,40,1985,2n Cycle,Married,23148.0,0,2014-02-18,83,37,0,0,0,SP,4,6,8,6,3,10,0,0,0,0,0,1,2,0,3,7
5278,61,1964,Graduation,Married,82224.0,0,2014-01-25,83,902,1,0,0,GER,307,26,360,138,31,40,1,0,0,0,0,1,6,9,5,3
5734,51,1974,PhD,Married,61917.0,2,2013-11-20,83,91,0,0,0,SP,46,4,36,2,2,1,0,0,0,0,0,1,2,0,4,5
4370,59,1966,Graduation,Together,43482.0,3,2013-11-13,83,88,0,0,0,IND,18,1,32,6,3,28,0,0,0,0,0,3,2,0,4,6
8405,46,1979,Graduation,Divorced,68274.0,2,2013-09-30,83,305,0,0,0,SA,135,25,51,23,25,46,0,0,0,0,0,2,4,2,5,3
7617,51,1974,Graduation,Single,42373.0,2,2013-08-15,83,163,0,0,0,SP,67,5,61,3,8,19,0,0,0,0,0,5,2,1,5,5
10339,71,1954,Master,Together,,1,2013-06-23,83,207,0,0,0,AUS,161,0,22,0,0,24,0,0,0,0,0,2,4,1,4,6
6376,46,1979,Graduation,Single,57537.0,1,2013-06-10,83,545,0,0,0,AUS,191,56,139,51,8,100,0,0,0,0,0,4,4,3,8,4
2150,67,1958,PhD,Widow,80995.0,1,2013-05-11,83,1482,0,0,0,CA,860,28,409,73,56,56,0,0,0,0,0,1,8,9,4,4
7386,49,1976,Graduation,Divorced,30992.0,1,2013-04-22,83,43,0,0,0,CA,17,0,14,7,3,2,0,0,0,0,0,1,1,0,3,7
3006,49,1976,Graduation,Divorced,30992.0,1,2013-04-22,83,43,0,0,0,CA,17,0,14,7,3,2,0,0,0,0,0,1,1,0,3,7
11088,54,1971,PhD,Together,78642.0,1,2013-04-21,83,1816,0,0,0,SP,1396,0,322,46,35,17,0,0,0,0,0,1,4,9,4,6
5185,70,1955,Graduation,Married,74268.0,0,2013-02-14,83,892,0,0,0,SA,199,66,315,97,174,41,0,0,0,0,0,1,4,3,5,2
3523,63,1962,Graduation,Together,75072.0,1,2013-01-23,83,1073,0,0,0,SP,583,34,309,0,22,125,0,0,0,0,0,2,5,4,8,3
55,62,1963,Graduation,Together,56253.0,1,2012-12-07,83,597,0,0,0,SP,509,0,65,7,11,5,0,0,0,0,0,4,7,2,9,6
3807,70,1955,Graduation,Together,59925.0,1,2012-11-30,83,766,0,0,0,SP,473,21,176,19,21,56,0,0,0,0,0,3,9,2,9,6
2453,65,1960,Graduation,Together,62807.0,1,2012-08-31,83,819,0,0,0,SP,526,28,135,10,21,99,0,0,0,0,0,3,5,3,12,5
7787,65,1960,Graduation,Together,62807.0,1,2012-08-31,83,819,0,0,0,CA,526,28,135,10,21,99,0,0,0,0,0,3,5,3,12,5
2230,55,1970,PhD,Married,23626.0,1,2014-05-24,84,43,0,0,0,GER,27,2,14,0,0,0,0,0,0,0,0,3,3,1,3,5
8146,49,1976,Master,Together,46106.0,2,2014-05-11,84,54,0,0,0,SA,30,0,8,2,0,14,0,0,0,0,0,1,1,1,2,6
988,60,1965,Graduation,Married,81168.0,0,2014-05-07,84,1193,1,0,0,SP,410,0,592,147,22,22,1,0,0,0,0,1,6,4,7,3
4832,46,1979,Graduation,Married,27244.0,1,2014-03-07,84,101,0,0,0,SP,6,5,17,3,24,46,0,0,0,0,0,2,2,2,2,7
3152,68,1957,Graduation,Together,26091.0,2,2014-02-25,84,89,0,0,0,IND,15,10,19,8,17,20,0,0,0,0,0,3,2,1,3,5
11188,68,1957,Graduation,Together,26091.0,2,2014-02-25,84,89,0,0,0,SP,15,10,19,8,17,20,0,0,0,0,0,3,2,1,3,5
361,56,1969,Master,Married,43142.0,2,2014-02-18,84,20,0,0,0,AUS,5,1,7,2,1,4,0,0,0,0,0,1,1,0,2,7
5939,54,1971,Graduation,Together,38232.0,2,2014-01-17,84,122,0,0,0,SP,43,5,28,7,6,33,0,0,0,0,0,4,3,1,3,5
9349,40,1985,Graduation,Married,92533.0,0,2013-12-19,84,1131,2,0,0,GER,693,21,118,110,147,42,1,0,0,0,1,1,6,5,11,2
819,80,1945,Graduation,Widow,63285.0,0,2013-11-05,84,1103,0,0,0,SP,508,124,249,50,38,134,0,0,0,0,0,1,6,5,13,3
10120,70,1955,Graduation,Together,38946.0,1,2013-10-24,84,257,0,0,0,US,116,6,82,6,6,41,0,0,0,0,0,2,3,1,6,5
4541,70,1955,Graduation,Together,38946.0,1,2013-10-24,84,257,0,0,0,CA,116,6,82,6,6,41,0,0,0,0,0,2,3,1,6,5
2456,50,1975,PhD,Married,40233.0,1,2013-10-14,84,149,0,0,0,SA,80,4,46,0,17,2,0,0,0,0,0,5,2,1,5,6
2516,56,1969,2n Cycle,Married,46831.0,2,2013-06-08,84,78,0,0,0,SP,22,2,10,6,4,34,0,0,0,0,0,2,1,2,2,4
11013,38,1987,Graduation,Together,67605.0,0,2013-03-31,84,938,0,0,0,SP,336,28,282,184,54,54,0,0,0,0,0,1,2,8,6,1
9988,49,1976,Master,Single,70379.0,1,2013-03-03,84,860,0,0,0,CA,553,25,142,65,67,8,0,0,0,0,0,3,6,3,13,4
1627,68,1957,2n Cycle,Divorced,77297.0,0,2013-01-26,84,789,1,0,0,SP,408,61,109,48,122,41,1,0,0,0,0,1,5,7,9,4
1490,63,1962,Graduation,Married,55759.0,1,2012-11-28,84,854,0,0,0,CA,675,0,85,10,7,77,0,0,0,0,0,5,10,3,8,8
6710,74,1951,Master,Single,58217.0,3,2012-11-17,84,103,0,0,0,SP,68,1,13,3,5,13,0,0,0,0,0,1,2,0,4,6
7375,49,1976,Graduation,Together,51369.0,1,2012-10-25,84,576,0,0,0,SA,297,7,79,0,11,182,0,0,0,0,0,2,8,2,4,8
10144,49,1976,Graduation,Together,51369.0,1,2012-10-25,84,576,0,0,0,SA,297,7,79,0,11,182,0,0,0,0,0,2,8,2,4,8
3138,69,1956,Graduation,Single,91249.0,0,2012-10-20,84,1676,4,1,0,SP,1324,27,119,71,108,27,1,1,0,1,1,0,7,9,6,4
1440,47,1978,2n Cycle,Together,52513.0,0,2012-09-04,84,1149,0,0,0,SP,367,17,241,104,188,232,0,0,0,0,0,2,9,5,9,7
4200,55,1970,Master,Married,44159.0,1,2014-06-17,85,275,0,0,0,SA,167,2,62,24,13,7,0,0,0,0,0,4,4,1,6,5
4998,63,1962,Graduation,Together,76081.0,0,2014-05-23,85,1033,1,0,0,SP,292,30,415,63,33,200,1,0,0,0,0,1,4,5,4,2
7321,63,1962,Graduation,Together,76081.0,0,2014-05-23,85,1033,1,0,0,IND,292,30,415,63,33,200,1,0,0,0,0,1,4,5,4,2
8663,51,1974,Graduation,Divorced,39996.0,2,2014-05-22,85,15,0,0,0,AUS,11,0,3,0,0,1,0,0,0,0,0,1,1,0,2,6
1958,52,1973,PhD,Together,55012.0,1,2014-03-21,85,660,0,0,0,SP,582,0,65,0,0,13,0,0,0,0,0,6,8,2,9,5
6963,78,1947,Graduation,Single,77457.0,0,2014-03-05,85,1157,1,0,0,SA,675,11,400,15,45,11,0,0,0,0,1,1,2,5,10,1
1065,62,1963,Graduation,Single,80695.0,0,2013-12-29,85,1918,0,0,0,US,557,129,984,193,37,18,0,0,0,0,0,1,5,8,5,2
2712,69,1956,Graduation,Married,71866.0,1,2013-12-25,85,715,0,0,0,AUS,184,178,178,103,39,33,0,0,0,0,0,1,6,3,10,3
6049,43,1982,Master,Together,73450.0,0,2013-12-05,85,1804,2,0,0,SP,1142,51,415,90,69,37,1,0,1,0,0,1,7,8,11,3
6605,81,1944,PhD,Divorced,55614.0,0,2013-11-27,85,682,1,0,0,SP,504,13,131,8,0,26,0,0,0,1,0,1,9,4,6,7
11181,76,1949,PhD,Married,156924.0,0,2013-08-29,85,8,0,0,0,CA,2,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0
5234,58,1967,2n Cycle,Together,30753.0,2,2013-07-11,85,81,0,0,0,CA,12,5,25,0,9,30,0,0,0,0,0,2,1,1,3,5
5253,69,1956,Master,Together,54603.0,2,2013-07-09,85,227,0,0,0,SP,145,13,46,17,2,4,0,0,0,0,0,6,4,2,4,7
11148,50,1975,Graduation,Together,22280.0,1,2013-05-19,85,13,0,0,0,SP,2,1,4,3,1,2,0,0,0,0,0,1,1,0,2,8
6289,74,1951,Master,Together,59385.0,2,2013-04-28,85,185,0,0,0,SP,135,0,10,0,4,36,0,0,0,0,0,2,3,1,4,5
9743,70,1955,Graduation,Married,76998.0,1,2013-01-11,85,1910,1,0,0,CA,1449,89,161,69,35,107,0,0,0,0,1,2,11,8,8,6
9209,54,1971,Master,Together,80573.0,0,2012-10-14,85,1564,0,0,0,SA,829,138,430,60,92,15,0,0,0,0,0,1,4,6,13,2
6417,54,1971,Master,Together,80573.0,0,2012-10-14,85,1564,0,0,0,SP,829,138,430,60,92,15,0,0,0,0,0,1,4,6,13,2
7937,43,1982,Graduation,Married,24711.0,0,2014-04-18,86,58,0,0,0,SP,10,7,25,6,3,7,0,0,0,0,0,1,3,0,3,7
6488,66,1959,PhD,Married,38829.0,1,2014-04-06,86,99,0,0,0,GER,76,0,7,0,0,16,0,0,0,0,0,1,3,2,2,5
3194,51,1974,PhD,Single,71466.0,0,2014-04-05,86,1230,0,0,0,CA,412,12,546,78,182,0,0,0,0,0,0,1,4,4,10,1
231,69,1956,Master,Together,28839.0,2,2014-03-11,86,32,0,0,0,SP,24,0,7,0,0,1,0,0,0,0,0,2,2,0,3,5
9697,74,1951,Graduation,Married,53790.0,2,2014-03-06,86,542,0,0,0,SP,335,42,127,28,5,5,0,0,0,0,0,3,7,2,8,6
4676,74,1951,Master,Widow,73705.0,2,2014-03-05,86,1695,0,0,0,SP,612,91,520,258,107,107,0,0,0,0,0,2,9,6,8,5
8079,43,1982,Graduation,Married,22448.0,1,2014-02-26,86,55,0,0,0,SA,3,1,8,23,2,18,0,0,0,0,0,3,2,1,3,3
10032,49,1976,Graduation,Divorced,12571.0,1,2014-01-18,86,53,0,0,0,SA,3,5,14,2,12,17,0,0,0,0,0,4,3,1,3,6
10505,65,1960,Master,Together,73113.0,0,2013-12-26,86,1001,0,0,0,SA,741,19,154,50,9,28,0,0,0,0,0,1,3,4,7,2
2005,35,1990,Graduation,Married,35765.0,1,2013-12-11,86,75,0,0,0,CA,22,3,30,0,5,15,0,0,0,0,0,2,2,0,4,6
6940,59,1966,PhD,Single,46734.0,3,2013-10-21,86,223,1,0,0,SP,100,1,39,6,1,76,0,0,1,0,0,4,3,2,3,6
2304,62,1963,PhD,Together,66313.0,1,2013-09-16,86,770,0,0,0,SA,625,7,99,10,22,7,0,0,0,0,0,2,6,3,12,4
3170,68,1957,Master,Together,68148.0,0,2013-08-31,86,1042,0,0,0,SP,389,66,408,37,57,85,0,0,0,0,0,1,4,4,6,2
10466,60,1965,Graduation,Married,44393.0,2,2013-08-22,86,60,0,0,0,SP,24,2,20,2,2,10,0,0,0,0,0,2,1,0,4,4
7325,39,1986,PhD,Together,38197.0,1,2013-06-29,86,40,0,0,0,SP,23,0,11,2,1,3,0,0,0,0,0,1,1,0,3,5
455,79,1946,PhD,Married,51012.0,0,2013-04-18,86,209,0,0,0,SP,102,9,63,2,9,24,0,0,0,0,0,1,4,1,4,6
7592,79,1946,PhD,Married,51012.0,0,2013-04-18,86,209,0,0,0,SP,102,9,63,2,9,24,0,0,0,0,0,1,4,1,4,6
4547,65,1960,Graduation,Together,13672.0,2,2013-04-17,86,25,0,0,0,SP,6,2,9,2,1,5,0,0,0,0,0,2,1,0,3,8
6825,72,1953,Graduation,Together,41452.0,2,2013-03-06,86,16,0,0,0,CA,13,0,3,0,0,0,0,0,0,0,0,1,1,0,2,7
2961,43,1982,Graduation,Married,42081.0,1,2013-02-26,86,382,1,0,0,SP,175,10,110,54,6,27,0,0,1,0,0,2,6,3,4,6
8700,39,1986,Basic,Single,14906.0,0,2012-12-22,86,66,0,0,0,SA,7,7,14,7,16,15,0,0,0,0,0,3,2,1,3,7
2278,40,1985,2n Cycle,Single,33812.0,1,2012-11-03,86,133,0,0,0,US,4,17,19,30,24,39,0,0,0,0,0,2,2,1,3,6
10703,50,1975,Master,Single,46098.0,2,2012-08-18,86,120,0,0,0,SP,57,0,27,0,0,36,0,0,0,0,0,4,3,2,2,8
9,50,1975,Master,Single,46098.0,2,2012-08-18,86,120,0,0,0,CA,57,0,27,0,0,36,0,0,0,0,0,4,3,2,2,8
2804,50,1975,Master,Single,46098.0,2,2012-08-18,86,120,0,1,0,IND,57,0,27,0,0,36,0,0,0,0,0,4,3,2,2,8
4915,69,1956,2n Cycle,Married,53230.0,1,2012-08-03,86,732,0,0,0,GER,176,72,98,136,21,229,0,0,0,0,0,4,5,2,12,5
3010,36,1989,Master,Together,88420.0,0,2014-05-02,87,2069,3,0,0,SP,957,153,612,99,95,153,1,0,1,0,1,1,4,7,8,1
4279,62,1963,2n Cycle,Single,39548.0,2,2014-03-31,87,54,0,0,0,SP,15,4,10,3,4,18,0,0,0,0,0,2,1,1,3,3
2564,72,1953,Graduation,Together,61278.0,1,2014-01-04,87,165,0,0,0,SP,111,3,28,2,6,15,0,0,0,0,0,2,3,1,4,6
1137,61,1964,Graduation,Single,81246.0,0,2013-12-29,87,1379,2,0,0,SP,398,190,537,61,156,37,1,0,1,0,0,1,4,5,7,1
5084,50,1975,Graduation,Widow,58330.0,1,2013-12-25,87,1064,0,0,0,SP,445,53,213,104,98,151,0,0,0,0,0,1,6,4,13,4
7094,50,1975,Graduation,Widow,58330.0,1,2013-12-25,87,1064,0,0,0,GER,445,53,213,104,98,151,0,0,0,0,0,1,6,4,13,4
6327,58,1967,Graduation,Together,65777.0,0,2013-12-19,87,1146,0,0,0,US,565,32,435,28,32,54,0,0,0,0,0,1,2,8,6,1
6131,45,1980,2n Cycle,Married,70829.0,2,2013-12-01,87,431,0,0,0,SP,141,70,106,72,19,23,0,0,0,0,0,2,4,2,8,3
5798,52,1973,Master,Together,,0,2013-11-23,87,985,0,0,0,GER,445,37,359,98,28,18,0,0,0,0,0,1,2,4,8,1
10379,63,1962,Master,Single,59247.0,2,2013-11-08,87,574,0,0,0,SP,327,9,122,19,14,83,0,0,0,0,0,5,5,2,9,6
606,58,1967,Graduation,Single,25930.0,2,2013-10-10,87,15,0,0,0,SP,6,1,2,2,0,4,0,0,0,0,0,1,1,0,2,7
7801,66,1959,Graduation,Together,54753.0,1,2013-09-12,87,728,0,0,0,SA,197,107,227,7,59,131,0,0,0,0,0,3,5,2,11,4
2445,51,1974,PhD,Together,28440.0,1,2013-07-07,87,63,0,0,0,SP,38,1,24,0,0,0,0,0,0,0,0,1,2,0,3,8
5346,52,1973,2n Cycle,Married,23559.0,1,2013-07-03,87,79,0,0,0,GER,25,5,19,7,0,23,0,0,0,0,0,3,3,0,3,7
550,73,1952,Graduation,Divorced,62335.0,1,2013-05-23,87,708,0,0,0,SP,243,131,217,85,6,26,0,0,0,0,0,2,3,3,13,2
4478,46,1979,Graduation,Married,63777.0,2,2013-03-24,87,653,0,0,0,IND,457,5,106,15,17,53,0,0,0,0,0,8,11,1,6,8
2350,53,1972,Graduation,Married,59666.0,2,2013-03-22,87,1027,1,0,0,CA,623,53,178,23,17,133,0,0,0,1,0,7,3,2,8,8
1118,69,1956,Master,Married,50965.0,1,2013-02-20,87,685,1,0,0,SP,544,13,85,8,6,29,0,0,1,0,0,3,10,4,5,8
1491,60,1965,2n Cycle,Together,71488.0,0,2013-02-18,87,559,0,0,0,CA,162,33,124,40,28,172,0,0,0,0,0,2,3,4,7,1
4507,73,1952,Graduation,Single,72228.0,0,2012-11-27,87,1250,0,0,0,SP,631,28,491,30,14,56,0,0,0,0,0,1,6,7,8,3
7023,72,1953,PhD,Single,46231.0,3,2012-11-26,87,263,0,0,0,SA,189,2,55,0,5,12,0,0,0,0,0,4,6,1,4,9
6977,51,1974,Graduation,Together,75702.0,1,2012-10-14,87,1921,1,0,0,SP,1073,0,629,145,37,37,0,0,0,0,1,1,10,5,13,6
4042,54,1971,Graduation,Divorced,43300.0,1,2012-10-13,87,180,0,1,0,CA,91,3,52,2,1,31,0,0,0,0,0,3,4,0,4,8
7274,68,1957,Graduation,Married,78618.0,0,2012-09-28,87,2153,1,0,0,SP,736,163,818,212,163,61,0,0,0,1,0,1,4,7,10,2
